DATE,LABEL,logger,minT,maxT,meanT,RAD,Transect,Serial,UTME_CORR,UTMN_CORR,WTRSHD,ASPECT,TR_ORIENT,TOTRAD_old,TOTRAD,BEDROCK,BEERS,ELEV,TR_ELEV,FIREFREQ,FIREHIST,GEOL_FOR,HILLSHAD,M1_PRR,M2_PRR,M3_PRR,M4_PRR,M5_PRR,M6_PRR,NDVI_JUN,SLOPE,LOG.STRDST,STRDST,TCI,TOT_PRR,UNDISTUR,VEGMACK,MONTH,Tmin.syn,Tmin.lapse,Tmax.syn,Tmax.lapse,minSYN,maxSYN
08/11/2006,i201423f0,99,NA,NA,NA,7882.5927734375,6 - Nol Clingmans,20 000000 1423F0 21,274078,3937944,NOL,70.8,E,2148512.182,2148885.257,9,1.9,1852,1772.272727,0,0,59,105,1552,1900,1991,1966,1788,1394,66,20.71,5.58,264,5.81,10590,1,1,08,21.20010578,-0.004320483,31.66793361,-0.006549745,13.198571264,19.53780587
08/11/2006,i4413f5d9,98,NA,NA,NA,7788.0981445312,6 - Nol Clingmans,44 000000 13F5D9 21,274035,3937936,NOL,77.82,E,2145182.006,2128250.467,9,1.84,1874,1772.272727,0,0,59,81,1498,1821,1904,1888,1757,1343,66,36.57,5.71,302.3,5.27,10210,1,1,08,21.20010578,-0.004320483,31.66793361,-0.006549745,13.103520638,19.39371148
08/11/2006,i81143268,104,NA,NA,NA,7865.546875,6 - Nol Clingmans,81 000000 143268 21,274294,3937984,NOL,66.63,E,2130930.041,2139279.228,9,1.93,1749,1772.272727,0,0,59,103,1543,1894,1988,1961,1805,1382,74,20.93,4.72,111.8,6.21,10570,1,1,08,21.20010578,-0.004320483,31.66793361,-0.006549745,13.643581013,20.212429605
08/11/2006,i961422c9,108,NA,NA,NA,8529.1025390625,6 - Nol Clingmans,96 000000  1422C9 21,274450,3938033,NOL,158.1,E,2352817.976,2531460.854,9,0.61,1687,1772.272727,0,0,59,154,1740,2016,2060,2049,1961,1631,102,20.72,0,0,10.67,11460,1,1,08,21.20010578,-0.004320483,31.66793361,-0.006549745,13.911450959,20.618513795
08/11/2006,ia31439b1,100,NA,NA,NA,7873.8056640625,6 - Nol Clingmans,A3 000000 1439B1 21,274123,3937951,NOL,78.99,E,2148885.257,2143628.278,9,1.83,1831,1772.272727,0,0,59,101,1541,1890,1982,1957,1800,1377,74,22.81,5.42,226.3,6,10550,1,1,08,21.20010578,-0.004320483,31.66793361,-0.006549745,13.289301407,19.675350515
08/11/2006,ibb14196e,105,NA,NA,NA,7898.2275390625,6 - Nol Clingmans,BB 000000 14196E 21,274339,3937998,NOL,68.01,E,2156802.678,2156801.654,9,1.92,1730,1772.272727,0,0,59,105,1556,1900,1990,1965,1813,1400,74,20.41,4.44,84.85,6.31,10620,1,1,08,21.20010578,-0.004320483,31.66793361,-0.006549745,13.72567019,20.33687476
08/11/2006,ibb144676,103,NA,NA,NA,7863.8041992188,6 - Nol Clingmans,BB 000000 144676 21,274255,3937971,NOL,81.27,E,2144571.122,2143245.557,9,1.81,1770,1772.272727,0,0,59,102,1529,1887,1984,1955,1792,1363,74,28.34,4.96,143.2,6.28,10510,1,1,08,21.20010578,-0.004320483,31.66793361,-0.006549745,13.55285087,20.07488496
08/11/2006,ic8142ab2,106,NA,NA,NA,8021.4775390625,6 - Nol Clingmans,C8 000000 142AB2 21,274381,3938007,NOL,74.94,E,2191803.438,2224942.979,9,1.87,1714,1772.272727,0,0,59,126,1634,1957,2041,2014,1864,1448,102,21,3.99,53.85,6.72,10960,0,1,08,21.20010578,-0.004320483,31.66793361,-0.006549745,13.794797918,20.44167068
08/11/2006,icc142a94,101,NA,NA,NA,7900.5297851562,6 - Nol Clingmans,CC 000000 142A94 21,274163,3937955,NOL,68.89,E,2154816.379,2154821.223,9,1.91,1810,1772.272727,0,0,59,101,1549,1888,1977,1956,1806,1392,74,20.84,5.26,192.1,5.94,10570,1,1,08,21.20010578,-0.004320483,31.66793361,-0.006549745,13.38003155,19.81289516
08/11/2006,icf140a09,102,NA,NA,NA,7849.560546875,6 - Nol Clingmans,CF 000000 140A09 21,274212,3937957,NOL,76.63,E,2164296.7,2154984.131,9,1.85,1790,1772.272727,0,0,59,91,1524,1856,1945,1926,1778,1368,74,32.96,5.14,170,6.03,10400,1,1,08,21.20010578,-0.004320483,31.66793361,-0.006549745,13.46644121,19.94389006
08/12/2005,i0514252c,107,12.5,18.5,15.5,8247.4716796875,6 - Nol Clingmans,05 000000 14252C 21,274433,3938026,NOL,133.1,E,2352817.976,2352739.616,9,1.03,1688,1772.272727,0,0,59,112,1601,1925,2004,1984,1829,1456,102,15.92,2.65,14.14,7.47,10800,1,1,08,18.9918676,-0.00372012,36.03600455,-0.008668756,12.71230504,21.403144422
08/12/2005,i201423f0,99,10.9444444444444,18,14.4722222222222,7843.458984375,6 - Nol Clingmans,20 000000 1423F0 21,274078,3937944,NOL,70.8,E,2148512.182,2148885.257,9,1.9,1852,1772.272727,0,0,59,105,1552,1900,1991,1966,1788,1394,66,20.71,5.58,264,5.81,10590,1,1,08,18.9918676,-0.00372012,36.03600455,-0.008668756,12.10220536,19.981468438
08/12/2005,i4413f5d9,98,11.9444444444444,19.4444444444444,15.6944444444444,7748.8540039062,6 - Nol Clingmans,44 000000 13F5D9 21,274035,3937936,NOL,77.82,E,2145182.006,2128250.467,9,1.84,1874,1772.272727,0,0,59,81,1498,1821,1904,1888,1757,1343,66,36.57,5.71,302.3,5.27,10210,1,1,08,18.9918676,-0.00372012,36.03600455,-0.008668756,12.02036272,19.790755806
08/12/2005,i81143268,104,12.5,18.5,15.5,7828.2358398438,6 - Nol Clingmans,81 000000 143268 21,274294,3937984,NOL,66.63,E,2130930.041,2139279.228,9,1.93,1749,1772.272727,0,0,59,103,1543,1894,1988,1961,1805,1382,74,20.93,4.72,111.8,6.21,10570,1,1,08,18.9918676,-0.00372012,36.03600455,-0.008668756,12.48537772,20.874350306
08/12/2005,i961422c9,108,11.5,15.9444444444444,13.7222222222222,8513.2470703125,6 - Nol Clingmans,96 000000  1422C9 21,274450,3938033,NOL,158.1,E,2352817.976,2531460.854,9,0.61,1687,1772.272727,0,0,59,154,1740,2016,2060,2049,1961,1631,102,20.72,0,0,10.67,11460,1,1,08,18.9918676,-0.00372012,36.03600455,-0.008668756,12.71602516,21.411813178
08/12/2005,ia31439b1,100,11.9444444444444,20,15.9722222222222,7834.484375,6 - Nol Clingmans,A3 000000 1439B1 21,274123,3937951,NOL,78.99,E,2148885.257,2143628.278,9,1.83,1831,1772.272727,0,0,59,101,1541,1890,1982,1957,1800,1377,74,22.81,5.42,226.3,6,10550,1,1,08,18.9918676,-0.00372012,36.03600455,-0.008668756,12.18032788,20.163512314
08/12/2005,ibb14196e,105,13,18,15.5,7861.453125,6 - Nol Clingmans,BB 000000 14196E 21,274339,3937998,NOL,68.01,E,2156802.678,2156801.654,9,1.92,1730,1772.272727,0,0,59,105,1556,1900,1990,1965,1813,1400,74,20.41,4.44,84.85,6.31,10620,1,1,08,18.9918676,-0.00372012,36.03600455,-0.008668756,12.55606,21.03905667
08/12/2005,ibb144676,103,14.4444444444444,18.9444444444444,16.6944444444444,7824.7641601562,6 - Nol Clingmans,BB 000000 144676 21,274255,3937971,NOL,81.27,E,2144571.122,2143245.557,9,1.81,1770,1772.272727,0,0,59,102,1529,1887,1984,1955,1792,1363,74,28.34,4.96,143.2,6.28,10510,1,1,08,18.9918676,-0.00372012,36.03600455,-0.008668756,12.4072552,20.69230643
08/12/2005,ic8142ab2,106,12.5,18,15.25,7991.0932617188,6 - Nol Clingmans,C8 000000 142AB2 21,274381,3938007,NOL,74.94,E,2191803.438,2224942.979,9,1.87,1714,1772.272727,0,0,59,126,1634,1957,2041,2014,1864,1448,102,21,3.99,53.85,6.72,10960,0,1,08,18.9918676,-0.00372012,36.03600455,-0.008668756,12.61558192,21.177756766
08/12/2005,icc142a94,101,11.9444444444444,17.5,14.7222222222222,7861.5693359375,6 - Nol Clingmans,CC 000000 142A94 21,274163,3937955,NOL,68.89,E,2154816.379,2154821.223,9,1.91,1810,1772.272727,0,0,59,101,1549,1888,1977,1956,1806,1392,74,20.84,5.26,192.1,5.94,10570,1,1,08,18.9918676,-0.00372012,36.03600455,-0.008668756,12.2584504,20.34555619
08/12/2005,icf140a09,102,13.4444444444444,18,15.7222222222222,7811.4375,6 - Nol Clingmans,CF 000000 140A09 21,274212,3937957,NOL,76.63,E,2164296.7,2154984.131,9,1.85,1790,1772.272727,0,0,59,91,1524,1856,1945,1926,1778,1368,74,32.96,5.14,170,6.03,10400,1,1,08,18.9918676,-0.00372012,36.03600455,-0.008668756,12.3328528,20.51893131
08/12/2006,i0514252c,107,NA,NA,NA,8247.4716796875,6 - Nol Clingmans,05 000000 14252C 21,274433,3938026,NOL,133.1,E,2352817.976,2352739.616,9,1.03,1688,1772.272727,0,0,59,112,1601,1925,2004,1984,1829,1456,102,15.92,2.65,14.14,7.47,10800,1,1,08,22.23395275,-0.004890332,28.36782778,-0.005133489,13.979072334,19.702498348
08/12/2006,i201423f0,99,NA,NA,NA,7843.458984375,6 - Nol Clingmans,20 000000 1423F0 21,274078,3937944,NOL,70.8,E,2148512.182,2148885.257,9,1.9,1852,1772.272727,0,0,59,105,1552,1900,1991,1966,1788,1394,66,20.71,5.58,264,5.81,10590,1,1,08,22.23395275,-0.004890332,28.36782778,-0.005133489,13.177057886,18.860606152
08/12/2006,i4413f5d9,98,NA,NA,NA,7748.8540039062,6 - Nol Clingmans,44 000000 13F5D9 21,274035,3937936,NOL,77.82,E,2145182.006,2128250.467,9,1.84,1874,1772.272727,0,0,59,81,1498,1821,1904,1888,1757,1343,66,36.57,5.71,302.3,5.27,10210,1,1,08,22.23395275,-0.004890332,28.36782778,-0.005133489,13.069470582,18.747669394
08/12/2006,i81143268,104,NA,NA,NA,7828.2358398438,6 - Nol Clingmans,81 000000 143268 21,274294,3937984,NOL,66.63,E,2130930.041,2139279.228,9,1.93,1749,1772.272727,0,0,59,103,1543,1894,1988,1961,1805,1382,74,20.93,4.72,111.8,6.21,10570,1,1,08,22.23395275,-0.004890332,28.36782778,-0.005133489,13.680762082,19.389355519
08/12/2006,i961422c9,108,NA,NA,NA,8513.2470703125,6 - Nol Clingmans,96 000000  1422C9 21,274450,3938033,NOL,158.1,E,2352817.976,2531460.854,9,0.61,1687,1772.272727,0,0,59,154,1740,2016,2060,2049,1961,1631,102,20.72,0,0,10.67,11460,1,1,08,22.23395275,-0.004890332,28.36782778,-0.005133489,13.983962666,19.707631837
08/12/2006,ia31439b1,100,NA,NA,NA,7834.484375,6 - Nol Clingmans,A3 000000 1439B1 21,274123,3937951,NOL,78.99,E,2148885.257,2143628.278,9,1.83,1831,1772.272727,0,0,59,101,1541,1890,1982,1957,1800,1377,74,22.81,5.42,226.3,6,10550,1,1,08,22.23395275,-0.004890332,28.36782778,-0.005133489,13.279754858,18.968409421
08/12/2006,ibb14196e,105,NA,NA,NA,7861.453125,6 - Nol Clingmans,BB 000000 14196E 21,274339,3937998,NOL,68.01,E,2156802.678,2156801.654,9,1.92,1730,1772.272727,0,0,59,105,1556,1900,1990,1965,1813,1400,74,20.41,4.44,84.85,6.31,10620,1,1,08,22.23395275,-0.004890332,28.36782778,-0.005133489,13.77367839,19.48689181
08/12/2006,ibb144676,103,NA,NA,NA,7824.7641601562,6 - Nol Clingmans,BB 000000 144676 21,274255,3937971,NOL,81.27,E,2144571.122,2143245.557,9,1.81,1770,1772.272727,0,0,59,102,1529,1887,1984,1955,1792,1363,74,28.34,4.96,143.2,6.28,10510,1,1,08,22.23395275,-0.004890332,28.36782778,-0.005133489,13.57806511,19.28155225
08/12/2006,ic8142ab2,106,NA,NA,NA,7991.0932617188,6 - Nol Clingmans,C8 000000 142AB2 21,274381,3938007,NOL,74.94,E,2191803.438,2224942.979,9,1.87,1714,1772.272727,0,0,59,126,1634,1957,2041,2014,1864,1448,102,21,3.99,53.85,6.72,10960,0,1,08,22.23395275,-0.004890332,28.36782778,-0.005133489,13.851923702,19.569027634
08/12/2006,icc142a94,101,NA,NA,NA,7861.5693359375,6 - Nol Clingmans,CC 000000 142A94 21,274163,3937955,NOL,68.89,E,2154816.379,2154821.223,9,1.91,1810,1772.272727,0,0,59,101,1549,1888,1977,1956,1806,1392,74,20.84,5.26,192.1,5.94,10570,1,1,08,22.23395275,-0.004890332,28.36782778,-0.005133489,13.38245183,19.07621269
08/12/2006,icf140a09,102,NA,NA,NA,7811.4375,6 - Nol Clingmans,CF 000000 140A09 21,274212,3937957,NOL,76.63,E,2164296.7,2154984.131,9,1.85,1790,1772.272727,0,0,59,91,1524,1856,1945,1926,1778,1368,74,32.96,5.14,170,6.03,10400,1,1,08,22.23395275,-0.004890332,28.36782778,-0.005133489,13.48025847,19.17888247
08/13/2005,i0514252c,107,14.4444444444444,18,16.2222222222222,8221.927734375,6 - Nol Clingmans,05 000000 14252C 21,274433,3938026,NOL,133.1,E,2352817.976,2352739.616,9,1.03,1688,1772.272727,0,0,59,112,1601,1925,2004,1984,1829,1456,102,15.92,2.65,14.14,7.47,10800,1,1,08,20.38722988,-0.00462421,34.75136391,-0.007505458,12.5815634,22.082150806
08/13/2005,i201423f0,99,13.4444444444444,17.5,15.4722222222222,7807.5493164062,6 - Nol Clingmans,20 000000 1423F0 21,274078,3937944,NOL,70.8,E,2148512.182,2148885.257,9,1.9,1852,1772.272727,0,0,59,105,1552,1900,1991,1966,1788,1394,66,20.71,5.58,264,5.81,10590,1,1,08,20.38722988,-0.00462421,34.75136391,-0.007505458,11.82319296,20.851255694
08/13/2005,i4413f5d9,98,14,18.9444444444444,16.4722222222222,7712.712890625,6 - Nol Clingmans,44 000000 13F5D9 21,274035,3937936,NOL,77.82,E,2145182.006,2128250.467,9,1.84,1874,1772.272727,0,0,59,81,1498,1821,1904,1888,1757,1343,66,36.57,5.71,302.3,5.27,10210,1,1,08,20.38722988,-0.00462421,34.75136391,-0.007505458,11.72146034,20.686135618
08/13/2005,i81143268,104,14.4444444444444,18,16.2222222222222,7794.1206054688,6 - Nol Clingmans,81 000000 143268 21,274294,3937984,NOL,66.63,E,2130930.041,2139279.228,9,1.93,1749,1772.272727,0,0,59,103,1543,1894,1988,1961,1805,1382,74,20.93,4.72,111.8,6.21,10570,1,1,08,20.38722988,-0.00462421,34.75136391,-0.007505458,12.29948659,21.624317868
08/13/2005,i961422c9,108,13.4444444444444,15.9444444444444,14.6944444444444,8496.9228515625,6 - Nol Clingmans,96 000000  1422C9 21,274450,3938033,NOL,158.1,E,2352817.976,2531460.854,9,0.61,1687,1772.272727,0,0,59,154,1740,2016,2060,2049,1961,1631,102,20.72,0,0,10.67,11460,1,1,08,20.38722988,-0.00462421,34.75136391,-0.007505458,12.58618761,22.089656264
08/13/2005,ia31439b1,100,14,18.5,16.25,7798.3881835938,6 - Nol Clingmans,A3 000000 1439B1 21,274123,3937951,NOL,78.99,E,2148885.257,2143628.278,9,1.83,1831,1772.272727,0,0,59,101,1541,1890,1982,1957,1800,1377,74,22.81,5.42,226.3,6,10550,1,1,08,20.38722988,-0.00462421,34.75136391,-0.007505458,11.92030137,21.008870312
08/13/2005,ibb14196e,105,14.4444444444444,18,16.2222222222222,7827.8901367188,6 - Nol Clingmans,BB 000000 14196E 21,274339,3937998,NOL,68.01,E,2156802.678,2156801.654,9,1.92,1730,1772.272727,0,0,59,105,1556,1900,1990,1965,1813,1400,74,20.41,4.44,84.85,6.31,10620,1,1,08,20.38722988,-0.00462421,34.75136391,-0.007505458,12.38734658,21.76692157
08/13/2005,ibb144676,103,14.4444444444444,18.5,16.4722222222222,7788.9223632812,6 - Nol Clingmans,BB 000000 144676 21,274255,3937971,NOL,81.27,E,2144571.122,2143245.557,9,1.81,1770,1772.272727,0,0,59,102,1529,1887,1984,1955,1792,1363,74,28.34,4.96,143.2,6.28,10510,1,1,08,20.38722988,-0.00462421,34.75136391,-0.007505458,12.20237818,21.46670325
08/13/2005,ic8142ab2,106,14.4444444444444,18,16.2222222222222,7960.0717773438,6 - Nol Clingmans,C8 000000 142AB2 21,274381,3938007,NOL,74.94,E,2191803.438,2224942.979,9,1.87,1714,1772.272727,0,0,59,126,1634,1957,2041,2014,1864,1448,102,21,3.99,53.85,6.72,10960,0,1,08,20.38722988,-0.00462421,34.75136391,-0.007505458,12.46133394,21.887008898
08/13/2005,icc142a94,101,14,17.5,15.75,7825.8510742188,6 - Nol Clingmans,CC 000000 142A94 21,274163,3937955,NOL,68.89,E,2154816.379,2154821.223,9,1.91,1810,1772.272727,0,0,59,101,1549,1888,1977,1956,1806,1392,74,20.84,5.26,192.1,5.94,10570,1,1,08,20.38722988,-0.00462421,34.75136391,-0.007505458,12.01740978,21.16648493
08/13/2005,icf140a09,102,14,17.5,15.75,7776.4423828125,6 - Nol Clingmans,CF 000000 140A09 21,274212,3937957,NOL,76.63,E,2164296.7,2154984.131,9,1.85,1790,1772.272727,0,0,59,91,1524,1856,1945,1926,1778,1368,74,32.96,5.14,170,6.03,10400,1,1,08,20.38722988,-0.00462421,34.75136391,-0.007505458,12.10989398,21.31659409
08/13/2006,i0514252c,107,NA,NA,NA,8221.927734375,6 - Nol Clingmans,05 000000 14252C 21,274433,3938026,NOL,133.1,E,2352817.976,2352739.616,9,1.03,1688,1772.272727,0,0,59,112,1601,1925,2004,1984,1829,1456,102,15.92,2.65,14.14,7.47,10800,1,1,08,19.54641351,-0.004361232,30.12657719,-0.007406808,12.184653894,17.623885286
08/13/2006,i201423f0,99,NA,NA,NA,7807.5493164062,6 - Nol Clingmans,20 000000 1423F0 21,274078,3937944,NOL,70.8,E,2148512.182,2148885.257,9,1.9,1852,1772.272727,0,0,59,105,1552,1900,1991,1966,1788,1394,66,20.71,5.58,264,5.81,10590,1,1,08,19.54641351,-0.004361232,30.12657719,-0.007406808,11.469411846,16.409168774
08/13/2006,i4413f5d9,98,NA,NA,NA,7712.712890625,6 - Nol Clingmans,44 000000 13F5D9 21,274035,3937936,NOL,77.82,E,2145182.006,2128250.467,9,1.84,1874,1772.272727,0,0,59,81,1498,1821,1904,1888,1757,1343,66,36.57,5.71,302.3,5.27,10210,1,1,08,19.54641351,-0.004361232,30.12657719,-0.007406808,11.373464742,16.246218998
08/13/2006,i81143268,104,NA,NA,NA,7794.1206054688,6 - Nol Clingmans,81 000000 143268 21,274294,3937984,NOL,66.63,E,2130930.041,2139279.228,9,1.93,1749,1772.272727,0,0,59,103,1543,1894,1988,1961,1805,1382,74,20.93,4.72,111.8,6.21,10570,1,1,08,19.54641351,-0.004361232,30.12657719,-0.007406808,11.918618742,17.172069998
08/13/2006,i961422c9,108,NA,NA,NA,8496.9228515625,6 - Nol Clingmans,96 000000  1422C9 21,274450,3938033,NOL,158.1,E,2352817.976,2531460.854,9,0.61,1687,1772.272727,0,0,59,154,1740,2016,2060,2049,1961,1631,102,20.72,0,0,10.67,11460,1,1,08,19.54641351,-0.004361232,30.12657719,-0.007406808,12.189015126,17.631292094
08/13/2006,ia31439b1,100,NA,NA,NA,7798.3881835938,6 - Nol Clingmans,A3 000000 1439B1 21,274123,3937951,NOL,78.99,E,2148885.257,2143628.278,9,1.83,1831,1772.272727,0,0,59,101,1541,1890,1982,1957,1800,1377,74,22.81,5.42,226.3,6,10550,1,1,08,19.54641351,-0.004361232,30.12657719,-0.007406808,11.560997718,16.564711742
08/13/2006,ibb14196e,105,NA,NA,NA,7827.8901367188,6 - Nol Clingmans,BB 000000 14196E 21,274339,3937998,NOL,68.01,E,2156802.678,2156801.654,9,1.92,1730,1772.272727,0,0,59,105,1556,1900,1990,1965,1813,1400,74,20.41,4.44,84.85,6.31,10620,1,1,08,19.54641351,-0.004361232,30.12657719,-0.007406808,12.00148215,17.31279935
08/13/2006,ibb144676,103,NA,NA,NA,7788.9223632812,6 - Nol Clingmans,BB 000000 144676 21,274255,3937971,NOL,81.27,E,2144571.122,2143245.557,9,1.81,1770,1772.272727,0,0,59,102,1529,1887,1984,1955,1792,1363,74,28.34,4.96,143.2,6.28,10510,1,1,08,19.54641351,-0.004361232,30.12657719,-0.007406808,11.82703287,17.01652703
08/13/2006,ic8142ab2,106,NA,NA,NA,7960.0717773438,6 - Nol Clingmans,C8 000000 142AB2 21,274381,3938007,NOL,74.94,E,2191803.438,2224942.979,9,1.87,1714,1772.272727,0,0,59,126,1634,1957,2041,2014,1864,1448,102,21,3.99,53.85,6.72,10960,0,1,08,19.54641351,-0.004361232,30.12657719,-0.007406808,12.071261862,17.431308278
08/13/2006,icc142a94,101,NA,NA,NA,7825.8510742188,6 - Nol Clingmans,CC 000000 142A94 21,274163,3937955,NOL,68.89,E,2154816.379,2154821.223,9,1.91,1810,1772.272727,0,0,59,101,1549,1888,1977,1956,1806,1392,74,20.84,5.26,192.1,5.94,10570,1,1,08,19.54641351,-0.004361232,30.12657719,-0.007406808,11.65258359,16.72025471
08/13/2006,icf140a09,102,NA,NA,NA,7776.4423828125,6 - Nol Clingmans,CF 000000 140A09 21,274212,3937957,NOL,76.63,E,2164296.7,2154984.131,9,1.85,1790,1772.272727,0,0,59,91,1524,1856,1945,1926,1778,1368,74,32.96,5.14,170,6.03,10400,1,1,08,19.54641351,-0.004361232,30.12657719,-0.007406808,11.73980823,16.86839087
08/14/2005,i0514252c,107,13.4444444444444,18.5,15.9722222222222,8195.8037109375,6 - Nol Clingmans,05 000000 14252C 21,274433,3938026,NOL,133.1,E,2352817.976,2352739.616,9,1.03,1688,1772.272727,0,0,59,112,1601,1925,2004,1984,1829,1456,102,15.92,2.65,14.14,7.47,10800,1,1,08,19.93637659,-0.00380384,33.93331477,-0.007445774,13.51549467,21.364848258
08/14/2005,i201423f0,99,13.4444444444444,18,15.7222222222222,7771.0048828125,6 - Nol Clingmans,20 000000 1423F0 21,274078,3937944,NOL,70.8,E,2148512.182,2148885.257,9,1.9,1852,1772.272727,0,0,59,105,1552,1900,1991,1966,1788,1394,66,20.71,5.58,264,5.81,10590,1,1,08,19.93637659,-0.00380384,33.93331477,-0.007445774,12.89166491,20.143741322
08/14/2005,i4413f5d9,98,13.4444444444444,18.9444444444444,16.1944444444444,7675.9375,6 - Nol Clingmans,44 000000 13F5D9 21,274035,3937936,NOL,77.82,E,2145182.006,2128250.467,9,1.84,1874,1772.272727,0,0,59,81,1498,1821,1904,1888,1757,1343,66,36.57,5.71,302.3,5.27,10210,1,1,08,19.93637659,-0.00380384,33.93331477,-0.007445774,12.80798043,19.979934294
08/14/2005,i81143268,104,14,18,16,7759.3256835938,6 - Nol Clingmans,81 000000 143268 21,274294,3937984,NOL,66.63,E,2130930.041,2139279.228,9,1.93,1749,1772.272727,0,0,59,103,1543,1894,1988,1961,1805,1382,74,20.93,4.72,111.8,6.21,10570,1,1,08,19.93637659,-0.00380384,33.93331477,-0.007445774,13.28346043,20.910656044
08/14/2005,i961422c9,108,13,16.5,14.75,8480.1240234375,6 - Nol Clingmans,96 000000  1422C9 21,274450,3938033,NOL,158.1,E,2352817.976,2531460.854,9,0.61,1687,1772.272727,0,0,59,154,1740,2016,2060,2049,1961,1631,102,20.72,0,0,10.67,11460,1,1,08,19.93637659,-0.00380384,33.93331477,-0.007445774,13.51929851,21.372294032
08/14/2005,ia31439b1,100,13.4444444444444,18.5,15.9722222222222,7761.6552734375,6 - Nol Clingmans,A3 000000 1439B1 21,274123,3937951,NOL,78.99,E,2148885.257,2143628.278,9,1.83,1831,1772.272727,0,0,59,101,1541,1890,1982,1957,1800,1377,74,22.81,5.42,226.3,6,10550,1,1,08,19.93637659,-0.00380384,33.93331477,-0.007445774,12.97154555,20.300102576
08/14/2005,ibb14196e,105,14,18.5,16.25,7793.6538085938,6 - Nol Clingmans,BB 000000 14196E 21,274339,3937998,NOL,68.01,E,2156802.678,2156801.654,9,1.92,1730,1772.272727,0,0,59,105,1556,1900,1990,1965,1813,1400,74,20.41,4.44,84.85,6.31,10620,1,1,08,19.93637659,-0.00380384,33.93331477,-0.007445774,13.35573339,21.05212575
08/14/2005,ibb144676,103,14.4444444444444,18.9444444444444,16.6944444444444,7752.4467773438,6 - Nol Clingmans,BB 000000 144676 21,274255,3937971,NOL,81.27,E,2144571.122,2143245.557,9,1.81,1770,1772.272727,0,0,59,102,1529,1887,1984,1955,1792,1363,74,28.34,4.96,143.2,6.28,10510,1,1,08,19.93637659,-0.00380384,33.93331477,-0.007445774,13.20357979,20.75429479
08/14/2005,ic8142ab2,106,14,18.9444444444444,16.4722222222222,7898.6791992188,6 - Nol Clingmans,C8 000000 142AB2 21,274381,3938007,NOL,74.94,E,2191803.438,2224942.979,9,1.87,1714,1772.272727,0,0,59,126,1634,1957,2041,2014,1864,1448,102,21,3.99,53.85,6.72,10960,0,1,08,19.93637659,-0.00380384,33.93331477,-0.007445774,13.41659483,21.171258134
08/14/2005,icc142a94,101,14,18,16,7789.4995117188,6 - Nol Clingmans,CC 000000 142A94 21,274163,3937955,NOL,68.89,E,2154816.379,2154821.223,9,1.91,1810,1772.272727,0,0,59,101,1549,1888,1977,1956,1806,1392,74,20.84,5.26,192.1,5.94,10570,1,1,08,19.93637659,-0.00380384,33.93331477,-0.007445774,13.05142619,20.45646383
08/14/2005,icf140a09,102,13.4444444444444,18,15.7222222222222,7740.8227539062,6 - Nol Clingmans,CF 000000 140A09 21,274212,3937957,NOL,76.63,E,2164296.7,2154984.131,9,1.85,1790,1772.272727,0,0,59,91,1524,1856,1945,1926,1778,1368,74,32.96,5.14,170,6.03,10400,1,1,08,19.93637659,-0.00380384,33.93331477,-0.007445774,13.12750299,20.60537931
08/14/2006,i0514252c,107,NA,NA,NA,8195.8037109375,6 - Nol Clingmans,05 000000 14252C 21,274433,3938026,NOL,133.1,E,2352817.976,2352739.616,9,1.03,1688,1772.272727,0,0,59,112,1601,1925,2004,1984,1829,1456,102,15.92,2.65,14.14,7.47,10800,1,1,08,19.54508136,-0.003998221,32.86353727,-0.007507898,12.796084312,20.190205446
08/14/2006,i201423f0,99,NA,NA,NA,7771.0048828125,6 - Nol Clingmans,20 000000 1423F0 21,274078,3937944,NOL,70.8,E,2148512.182,2148885.257,9,1.9,1852,1772.272727,0,0,59,105,1552,1900,1991,1966,1788,1394,66,20.71,5.58,264,5.81,10590,1,1,08,19.54508136,-0.003998221,32.86353727,-0.007507898,12.140376068,18.958910174
08/14/2006,i4413f5d9,98,NA,NA,NA,7675.9375,6 - Nol Clingmans,44 000000 13F5D9 21,274035,3937936,NOL,77.82,E,2145182.006,2128250.467,9,1.84,1874,1772.272727,0,0,59,81,1498,1821,1904,1888,1757,1343,66,36.57,5.71,302.3,5.27,10210,1,1,08,19.54508136,-0.003998221,32.86353727,-0.007507898,12.052415206,18.793736418
08/14/2006,i81143268,104,NA,NA,NA,7759.3256835938,6 - Nol Clingmans,81 000000 143268 21,274294,3937984,NOL,66.63,E,2130930.041,2139279.228,9,1.93,1749,1772.272727,0,0,59,103,1543,1894,1988,1961,1805,1382,74,20.93,4.72,111.8,6.21,10570,1,1,08,19.54508136,-0.003998221,32.86353727,-0.007507898,12.552192831,19.732223668
08/14/2006,i961422c9,108,NA,NA,NA,8480.1240234375,6 - Nol Clingmans,96 000000  1422C9 21,274450,3938033,NOL,158.1,E,2352817.976,2531460.854,9,0.61,1687,1772.272727,0,0,59,154,1740,2016,2060,2049,1961,1631,102,20.72,0,0,10.67,11460,1,1,08,19.54508136,-0.003998221,32.86353727,-0.007507898,12.800082533,20.197713344
